Cluster,Target_Gene,Drug_Name,Interaction_Score,Type,Source
Mesenchymal,ABCC9,MONTELUKAST SODIUM,0.4314363517263267,[],['PharmGKB']
Mesenchymal,IL6,BINETRAKIN,0.4261534576235554,[],['NCI']
Mesenchymal,PLAU,DEXTRAN SULFATE,0.4143158615784566,[],['NCI']
Mesenchymal,PLAU,RECOMBINANT RANTES,0.4143158615784566,[],['NCI']
Mesenchymal,CXCL2,ALTEPLASE,0.4143158615784565,[],['NCI']
Mesenchymal,IL1B,RISEDRONIC ACID,0.4094415573245923,[],['PharmGKB']
Mesenchymal,HBEGF,IRUPLINALKIB,0.4078421762412932,['inhibitor'],['GuideToPharmacology']
Mesenchymal,FAP,RIPK3 INHIBITOR 18,0.4015676812221964,['inhibitor'],['GuideToPharmacology']
Mesenchymal,AFP,ANALGESIC AGENT,0.4015676812221964,[],['NCI']
Mesenchymal,AFP,RUTIN,0.4015676812221964,[],['NCI']
Mesenchymal,NQO1,RECOMBINANT 70-KD HEAT-SHOCK PROTEIN,0.4015676812221964,[],['NCI']
Mesenchymal,HSPG2,CYCLOSPORINE,0.4000291077309236,[],['NCI']
Mesenchymal,PDGFRB,X-82,0.3964845460168521,['inhibitor'],"['TTD', 'MyCancerGenome', 'ChEMBL']"
Mesenchymal,ACTA2,CCL11,0.3954833224157995,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCC9,MINOXIDIL,0.3954833224157995,['potentiator'],['ChEMBL']
Mesenchymal,TFPI,AZITHROMYCIN ANHYDROUS,0.3925097636006431,[],['NCI']
Mesenchymal,MMP2,PRINOMASTAT,0.3925097636006431,['vaccine'],"['TTD', 'TALC']"
Mesenchymal,CCL2,RISPERIDONE,0.3895805862603398,[],['PharmGKB']
Mesenchymal,CXCL12,FLUDARABINE,0.3838514599918053,[],['PharmGKB']
Mesenchymal,SERPINE1,URIDINE,0.3838514599918053,[],['NCI']
Mesenchymal,SERPINE1,RECOMBINANT MONOCYTE CHEMOATTRACTANT PROTEIN-1,0.3838514599918053,[],['NCI']
Mesenchymal,DCN,RECOMBINANT INTERFERON,0.3824454106878061,[],['NCI']
Mesenchymal,RND3,ALPROSTADIL,0.378288395354243,['activator'],['GuideToPharmacology']
Mesenchymal,MMP2,MARIMASTAT,0.3663424460272669,['inhibitor'],"['TEND', 'TTD', 'TdgClinicalTrial', 'ChEMBL']"
Mesenchymal,FAP,RIPK1 INHIBITOR 22B,0.3650615283838149,['inhibitor'],['GuideToPharmacology']
Mesenchymal,NQO1,ORAL CONTRACEPTIVE,0.3650615283838149,[],['NCI']
Mesenchymal,IL6,DIHYDROSPHINGOSINE,0.3551278813529628,[],['NCI']
Mesenchymal,IL6,LEVOFLOXACIN ANHYDROUS,0.3551278813529628,[],['NCI']
Mesenchymal,IL6,NELFINAVIR,0.3551278813529628,[],['NCI']
Mesenchymal,IL6,SELECTIVE ESTROGEN RECEPTOR MODULATOR,0.3551278813529628,[],['NCI']
Mesenchymal,ADM,PD-98059,0.3527283686411184,[],['NCI']
Mesenchymal,CTSK,ANTISENSE OLIGONUCLEOTIDES,0.3515407310362662,[],['NCI']
Mesenchymal,COL6A3,OCRIPLASMIN,0.3434460431505627,['cleavage'],['ChEMBL']
Mesenchymal,COL4A1,OCRIPLASMIN,0.3434460431505627,['cleavage'],['ChEMBL']
Mesenchymal,SERPINE1,"ESTROGENS, CONJUGATED (USP)",0.3412012977704936,[],['NCI']
Mesenchymal,ABCC9,REPAGLINIDE,0.3389857049278281,[],['TTD']
Mesenchymal,PLAU,PREGNANT MARE SERUM GONADOTROPIN,0.3389857049278281,[],['NCI']
Mesenchymal,AFP,BACILLUS CALMETTE-GUERIN ANTIGEN,0.3346397343518303,[],['NCI']
Mesenchymal,AFP,BROXURIDINE,0.3346397343518303,[],['NCI']
Mesenchymal,TGM2,RETINYL ACETATE,0.3346397343518303,[],['NCI']
Mesenchymal,TGM2,CORTICOTROPIN,0.3346397343518303,[],['NCI']
Mesenchymal,CSPG4,IRINOTECAN HYDROCHLORIDE,0.3314526892627653,[],['PharmGKB']
Mesenchymal,PDGFRB,XL820,0.3304037883473767,['inhibitor'],"['MyCancerGenome', 'TdgClinicalTrial', 'TALC']"
Mesenchymal,PDGFRB,DOVITINIB LACTATE,0.3304037883473767,[],['TTD']
Mesenchymal,ADM,INDOMETHACIN,0.3262737409930346,[],['NCI']
Mesenchymal,HBEGF,AZD3463,0.3262737409930346,['inhibitor'],['GuideToPharmacology']
Mesenchymal,HBEGF,GSK-1838705A,0.3262737409930346,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ACTA2,CCL8,0.3163866579326396,['agonist'],['GuideToPharmacology']
Mesenchymal,ACTA2,CCL13,0.3163866579326396,['agonist'],['GuideToPharmacology']
Mesenchymal,ACTA2,VMIP-II,0.3163866579326396,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ACTA2,CCL7,0.3163866579326396,['agonist'],['GuideToPharmacology']
Mesenchymal,CXCL2,STAUROSPORINE,0.3107368961838425,[],['NCI']
Mesenchymal,COL18A1,THROMBIN,0.3107368961838424,[],['NCI']
Mesenchymal,PLAU,LIF,0.3107368961838424,[],['NCI']
Mesenchymal,PLAU,HERBIMYCIN A,0.3107368961838424,[],['NCI']
Mesenchymal,CTSL,BORTEZOMIB,0.3070811679934443,[],['DTC']
Mesenchymal,MMP2,SELECTIVE ESTROGEN RECEPTOR MODULATOR,0.3052853716893891,[],['NCI']
Mesenchymal,MMP2,ZILEUTON,0.3052853716893891,[],['DTC']
Mesenchymal,GDF15,RESVERATROL,0.3043953268739681,[],['NCI']
Mesenchymal,IL6,GALLIUM NITRATE,0.3043953268739681,[],['NCI']
Mesenchymal,COL1A2,RECOMBINANT INTERFERON,0.2974575416460714,[],['NCI']
Mesenchymal,TGM2,IONOMYCIN,0.2974575416460713,[],['NCI']
Mesenchymal,TGM2,IL-12,0.2974575416460713,[],['NCI']
Mesenchymal,IL1B,MITOGEN-ACTIVATED PROTEIN KINASE INHIBITOR,0.2924582552318517,[],['NCI']
Mesenchymal,CXCL12,PREDNISONE,0.2900211031049196,[],['PharmGKB']
Mesenchymal,COL18A1,H2O2,0.2868340580158546,[],['NCI']
Mesenchymal,COL18A1,ASCORBIC ACID,0.2868340580158546,[],['NCI']
Mesenchymal,F2R,TORIN 2,0.2868340580158546,['inhibitor'],['GuideToPharmacology']
Mesenchymal,F2R,WORTMANNIN,0.2868340580158546,[],['NCI']
Mesenchymal,SERPINE1,ORAL CONTRACEPTIVE,0.2791646981758585,[],['NCI']
Mesenchymal,PLAU,PROTEIN KINASE C INHIBITOR,0.2762105743856377,[],['NCI']
Mesenchymal,PLAU,IONOMYCIN,0.2762105743856377,[],['NCI']
Mesenchymal,MMP2,NEOVASTAT,0.2747568345204502,['inhibitor'],['TALC']
Mesenchymal,FN1,DACARBAZINE,0.2677117874814643,[],['CIViC']
Mesenchymal,TGM2,GARLIC,0.2677117874814642,[],['NCI']
Mesenchymal,PDGFRB,TAK-593,0.2643230306779014,['inhibitor'],"['TTD', 'ChEMBL']"
Mesenchymal,HMOX1,THERAPEUTIC HORMONE,0.2636555482771996,[],['NCI']
Mesenchymal,COL1A1,VALPROIC ACID,0.2616731757337621,[],['PharmGKB']
Mesenchymal,GDF15,ETOPOSIDE,0.2571615692555937,[],['NCI']
Mesenchymal,DCN,SIROLIMUS,0.2571615692555937,[],['NCI']
Mesenchymal,RGS4,PROPENTOFYLLINE,0.2559009733278702,[],['DTC']
Mesenchymal,RGS4,BEMESETRON,0.2559009733278702,[],['DTC']
Mesenchymal,SERPINE1,BROXURIDINE,0.2559009733278702,[],['NCI']
Mesenchymal,AFP,BLEOMYCIN,0.2509798007638728,[],['NCI']
Mesenchymal,ABCA1,PBF-509,0.2509798007638728,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,CPX,0.2509798007638728,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,MRS1088,0.2509798007638728,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,APNEA,0.2509798007638728,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,MRS1093,0.2509798007638728,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,MRS1042,0.2509798007638728,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,LJ-4517,0.2509798007638728,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,MRS1041,0.2509798007638728,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,CIFORADENANT,0.2509798007638728,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,TOZADENANT,0.2509798007638728,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,COMPOUND 10 [PMID: 31306001],0.2509798007638728,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,CV-1808,0.2509798007638728,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,[3H]ZM 241385,0.2509798007638728,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,CPFPX,0.2509798007638728,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,AB-MECA,0.2509798007638728,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,"UK-432,097",0.2509798007638728,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,MRS928,0.2509798007638728,['inhibitor'],['GuideToPharmacology']
Mesenchymal,NQO1,ETHACRYNIC ACID,0.2509798007638728,[],['NCI']
Mesenchymal,F2R,BLEOMYCIN,0.2509798007638728,[],['NCI']
Mesenchymal,F2R,WORTMANNIN,0.2509798007638728,['inhibitor'],['GuideToPharmacology']
Mesenchymal,MMP2,LENOGRASTIM,0.2497789404731365,[],['NCI']
Mesenchymal,MMP2,MECHLORETHAMINE,0.2497789404731365,[],['NCI']
Mesenchymal,MMP2,PAMIDRONATE,0.2497789404731365,[],['PharmGKB']
Mesenchymal,C1S,OCTANOL,0.2485895169470739,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ADM,"INSULIN, REGULAR, HUMAN",0.2462443328249317,[],['NCI']
Mesenchymal,TGM2,EFLORNITHINE,0.2433743522558765,[],['NCI']
Mesenchymal,PDGFRB,MOTESANIB,0.2402936642526376,['inhibitor'],"['MyCancerGenome', 'TdgClinicalTrial', 'TALC', 'ChEMBL']"
Mesenchymal,COL12A1,APREMILAST,0.2372899934494796,['inhibitor'],['GuideToPharmacology']
Mesenchymal,COL12A1,ROLIPRAM,0.2372899934494796,['inhibitor'],['GuideToPharmacology']
Mesenchymal,IL6,SAQUINAVIR,0.2367519209019752,[],['NCI']
Mesenchymal,IL6,LINEZOLID,0.2367519209019752,[],['NCI']
Mesenchymal,IL6,VITAMIN K,0.2367519209019752,[],['NCI']
Mesenchymal,SERPINE1,ORLISTAT,0.2362162830718802,[],['NCI']
Mesenchymal,SERPINE1,CAPTOPRIL,0.2362162830718802,[],['NCI']
Mesenchymal,NQO1,HYDROQUINONE,0.2362162830718802,[],['NCI']
Mesenchymal,F2R,ATROPINE,0.2362162830718802,[],['NCI']
Mesenchymal,HBEGF,COMPOUND 8E [PMID: 24432909],0.2330526721378818,['inhibitor'],['GuideToPharmacology']
Mesenchymal,MMP2,HEPARAN SULFATE,0.2289640287670418,[],['NCI']
Mesenchymal,IL1B,DIACETYLRHEIN,0.2274675318469957,[],"['TTD', 'TdgClinicalTrial']"
Mesenchymal,IL1B,DRUGSATFDA.NDA:008378,0.2274675318469957,[],['NCI']
Mesenchymal,PLAU,DIFFERENTIATION INDUCER,0.2259904699518854,[],['NCI']
Mesenchymal,PLAU,LENOGRASTIM,0.2259904699518854,[],['NCI']
Mesenchymal,PLAU,CLODRONIC ACID,0.2259904699518854,[],['NCI']
Mesenchymal,PLAU,CARMUSTINE,0.2259904699518854,[],['NCI']
Mesenchymal,KCNJ8,GLYBURIDE,0.2250163730986445,['inhibitor'],['GuideToPharmacology']
Mesenchymal,TGM2,HEPARAN SULFATE,0.2230931562345535,[],['NCI']
Mesenchymal,TGM2,NERVE GROWTH FACTOR,0.2230931562345535,[],['NCI']
Mesenchymal,PDGFRB,TOCERANIB PHOSPHATE,0.2202691922315845,['inhibitor'],['ChEMBL']
Mesenchymal,PDGFRB,JI-101,0.2202691922315845,['inhibitor'],['ChEMBL']
Mesenchymal,PDGFRB,PAZOPANIB HYDROCHLORIDE,0.2202691922315845,[],['TTD']
Mesenchymal,PDGFRB,XL-820,0.2202691922315845,['inhibitor'],"['TTD', 'ChEMBL']"
Mesenchymal,PDGFRB,TRAPIDIL,0.2202691922315845,[],['TTD']
Mesenchymal,TFPI,FULVESTRANT,0.2198054676163601,[],['NCI']
Mesenchymal,C1S,CARBENOXOLONE,0.2175158273286897,['inhibitor'],['GuideToPharmacology']
Mesenchymal,COL18A1,CAMPTOTHECIN,0.2130767288117777,[],['NCI']
Mesenchymal,FN1,OCRIPLASMIN,0.211351411169577,['cleavage'],"['TTD', 'ChEMBL']"
Mesenchymal,TFPI,FENOFIBRATE MICRONIZED,0.211351411169577,[],['NCI']
Mesenchymal,PLAU,CALCITRIOL,0.2071579307892283,[],['NCI']
Mesenchymal,PLAU,ALENDRONATE SODIUM,0.2071579307892283,[],['NCI']
Mesenchymal,TGM2,AMPHOTERICIN B LIPOSOMAL,0.2059321442165109,[],['NCI']
Mesenchymal,IL1B,CELASTROL,0.2047207786622961,[],['TTD']
Mesenchymal,IL1B,BECLOMETHASONE DIPROPIONATE,0.2047207786622961,[],['NCI']
Mesenchymal,HBEGF,COMPOUND 25B [PMID: 22564207],0.2039210881206466,['inhibitor'],['GuideToPharmacology']
Mesenchymal,COL1A1,OCRIPLASMIN,0.1962548818003215,['cleavage'],['ChEMBL']
Mesenchymal,MMP2,ACETAZOLAMIDE,0.1962548818003215,[],['DTC']
Mesenchymal,MMP2,CTS-1027,0.1962548818003215,['inhibitor'],['ChEMBL']
Mesenchymal,SERPINE1,LEVOTHYROXINE,0.1919257299959026,[],['NCI']
Mesenchymal,SERPINE1,UROKINASE,0.1919257299959026,[],['TdgClinicalTrial']
Mesenchymal,SERPINE1,GM-CSF,0.1919257299959026,[],['NCI']
Mesenchymal,IL1B,ACITRETIN,0.1919257299959026,[],['NCI']
Mesenchymal,TGM2,SODIUM BUTYRATE,0.191222705343903,[],['NCI']
Mesenchymal,TGM2,RECOMBINANT VASCULAR ENDOTHELIAL GROWTH FACTOR,0.191222705343903,[],['NCI']
Mesenchymal,TGM2,ANTINEOPLASTIC AGENT,0.191222705343903,[],['NCI']
Mesenchymal,TGM2,FINASTERIDE,0.191222705343903,[],['NCI']
Mesenchymal,PDGFRB,FAMITINIB,0.1888021647699296,['inhibitor'],"['TTD', 'ChEMBL']"
Mesenchymal,PDGFRB,AMUVATINIB,0.1888021647699296,['inhibitor'],"['TdgClinicalTrial', 'TALC']"
Mesenchymal,IL1B,CLODRONIC ACID,0.1861097987839056,[],['PharmGKB']
Mesenchymal,MMP2,ZOLEDRONIC ACID ANHYDROUS,0.1831712230136334,[],['PharmGKB']
Mesenchymal,F2R,RECOMBINANT TRANSFORMING GROWTH FACTOR,0.1825307641919074,[],['NCI']
Mesenchymal,CSPG4,FLUOROURACIL,0.1800130984789156,[],['PharmGKB']
Mesenchymal,IL6,ENZYME INHIBITOR,0.1775639406764814,[],['NCI']
Mesenchymal,F2R,ALPROSTADIL,0.1745946440096506,[],['NCI']
Mesenchymal,TFPI,HEPARIN,0.1717230215752813,[],['NCI']
Mesenchymal,RGS4,PROCATEROL,0.1706006488852468,[],['DTC']
Mesenchymal,RGS4,DIMETHYLPINOCEMBRIN,0.1706006488852468,[],['DTC']
Mesenchymal,RGS4,LINSIDOMINE,0.1706006488852468,[],['DTC']
Mesenchymal,RGS4,CHEMBL:CHEMBL484662,0.1706006488852468,[],['DTC']
Mesenchymal,RGS4,D-TRYPTOPHAN,0.1706006488852468,[],['DTC']
Mesenchymal,SERPINE1,METHYLPREDNISOLONE,0.1706006488852468,[],['PharmGKB']
Mesenchymal,IL1B,OFLOXACIN,0.1706006488852468,[],['NCI']
Mesenchymal,AFP,FOLIC ACID,0.1673198671759151,[],['NCI']
Mesenchymal,ABCA1,"(R,S)-PHPNECA",0.1673198671759151,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,VISNAGIN,0.1673198671759151,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,MEFLOQUINE,0.1673198671759151,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,PENECA,0.1673198671759151,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,LUF7602,0.1673198671759151,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,N(6)-CYCLOHEXYLADENOSINE,0.1673198671759151,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,SAKURANETIN,0.1673198671759151,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,PSB-11,0.1673198671759151,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,MRS5151,0.1673198671759151,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,PSB-10,0.1673198671759151,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,PSB36,0.1673198671759151,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,ETRUMADENANT,0.1673198671759151,['inhibitor'],['GuideToPharmacology']
Mesenchymal,TGM2,ISOTRETINOIN,0.1673198671759151,[],['NCI']
Mesenchymal,PLAU,GELDANAMYCIN,0.1657263446313826,[],['NCI']
Mesenchymal,PLAU,DACARBAZINE,0.1657263446313826,[],['NCI']
Mesenchymal,PLAU,ZOLEDRONIC ACID ANHYDROUS,0.1657263446313826,[],['NCI']
Mesenchymal,PDGFRB,CM-082,0.1652018941736883,['inhibitor'],['ChEMBL']
Mesenchymal,IL6,GEMFIBROZIL,0.1639051760090597,[],['NCI']
Mesenchymal,HBEGF,ALECTINIB,0.1631368704965173,['inhibitor'],['GuideToPharmacology']
Mesenchymal,HBEGF,BELIZATINIB,0.1631368704965173,['inhibitor'],['GuideToPharmacology']
Mesenchymal,SERPINE1,NIMODIPINE,0.1616216673649707,[],['NCI']
Mesenchymal,MMP2,DEFEROXAMINE,0.1616216673649707,[],['DTC']
Mesenchymal,CXCL12,CYCLOPHOSPHAMIDE ANHYDROUS,0.1611228350582887,[],['PharmGKB']
Mesenchymal,CXCL12,VINCRISTINE,0.1611228350582887,[],['PharmGKB']
Mesenchymal,TGM2,DEFEROXAMINE,0.1574775220479201,[],['NCI']
Mesenchymal,TFPI,DACTINOMYCIN,0.1570039054402572,[],['NCI']
Mesenchymal,PLAU,BLEOMYCIN,0.1553684480919212,[],['NCI']
Mesenchymal,FAP,PONATINIB,0.1544491081623832,['inhibitor'],['GuideToPharmacology']
Mesenchymal,NQO1,TYROSINE KINASE INHIBITOR,0.1544491081623832,[],['NCI']
Mesenchymal,F2R,TYROSINE KINASE INHIBITOR,0.1544491081623832,[],['NCI']
Mesenchymal,COL1A2,OCRIPLASMIN,0.1526426858446945,['cleavage'],['ChEMBL']
Mesenchymal,MMP2,IMMUNOSUPPRESSANT,0.1526426858446945,[],['NCI']
Mesenchymal,MMP2,LETROZOLE,0.1526426858446945,[],['NCI']
Mesenchymal,DKK1,OXALIPLATIN,0.1526426858446945,[],['CIViC']
Mesenchymal,PDGFRB,ORANTINIB,0.1524940561603277,['inhibitor'],"['MyCancerGenome', 'TALC', 'ChEMBL']"
Mesenchymal,IL6,INTERFERON ALFA-2B,0.152197663436984,[],['NCI']
Mesenchymal,IL6,IFOSFAMIDE,0.152197663436984,[],['NCI']
Mesenchymal,TGM2,RECOMBINANT INTERLEUKIN-1,0.1487287708230356,[],['NCI']
Mesenchymal,HBEGF,BRIGATINIB,0.1483062459059248,['inhibitor'],['GuideToPharmacology']
Mesenchymal,RND3,PROGESTERONE,0.1474683575109761,['activator'],['GuideToPharmacology']
Mesenchymal,PDGFRB,VATALANIB,0.1468461281543897,['inhibitor'],"['TdgClinicalTrial', 'DTC', 'TALC', 'ChEMBL']"
Mesenchymal,PLAU,ANTIBIOTIC,0.1462291276159258,[],['NCI']
Mesenchymal,SERPINE1,ALITRETINOIN,0.1462291276159258,[],['NCI']
Mesenchymal,IL1B,CEFACLOR ANHYDROUS,0.1462291276159258,[],['NCI']
Mesenchymal,IL1B,ETIDRONIC ACID,0.1462291276159258,[],['PharmGKB']
Mesenchymal,IL1B,GALLIUM NITRATE,0.1462291276159258,[],['TTD']
Mesenchymal,MMP2,CHLORHEXIDINE GLUCONATE,0.1446088602739211,[],['NCI']
Mesenchymal,AFP,MIFEPRISTONE,0.1434170290079273,[],['NCI']
Mesenchymal,PDGFRB,TANDUTINIB,0.1416016235774472,['inhibitor'],"['MyCancerGenome', 'DTC', 'ChEMBL']"
Mesenchymal,TFPI,LOVASTATIN,0.140900940779718,[],['NCI']
Mesenchymal,TGM2,IL-6,0.140900940779718,[],['NCI']
Mesenchymal,PLAU,PAPAVERINE,0.1381052871928188,[],['NCI']
Mesenchymal,C1S,FLUFENAMIC ACID,0.137378417260225,['inhibitor'],['GuideToPharmacology']
Mesenchymal,IL1B,ANTICONVULSANT AGENT,0.1364805191081974,[],['NCI']
Mesenchymal,COL18A1,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM,0.133172955507361,['cleavage'],['ChEMBL']
Mesenchymal,PDGFRB,TIVOZANIB HYDROCHLORIDE,0.1321615153389507,['inhibitor'],['ChEMBL']
Mesenchymal,PDGFRB,XL999,0.1321615153389507,['inhibitor'],"['TdgClinicalTrial', 'TALC']"
Mesenchymal,PDGFRB,CATEQUENTINIB,0.1321615153389507,['inhibitor'],['ChEMBL']
Mesenchymal,PDGFRB,RIPRETINIB,0.1321615153389507,[],['TTD']
Mesenchymal,PDGFRB,NINTEDANIB ESYLATE,0.1321615153389507,['inhibitor'],"['ClearityFoundationClinicalTrial', 'TTD', 'MyCancerGenome', 'TdgClinicalTrial', 'ChEMBL']"
Mesenchymal,C1S,CA2+,0.1305094963972138,['inhibitor'],['GuideToPharmacology']
Mesenchymal,HMOX1,ASPIRIN,0.1303465631932223,[],['NCI']
Mesenchymal,RGS4,CHEMBL:CHEMBL145725,0.1279504866639351,[],['DTC']
Mesenchymal,RGS4,PALMITOYL-CARNITINE,0.1279504866639351,[],['DTC']
Mesenchymal,RGS4,RS67506,0.1279504866639351,[],['DTC']
Mesenchymal,RGS4,SALAGEN,0.1279504866639351,[],['DTC']
Mesenchymal,RGS4,5-HYDROXYINDOLEACETIC ACID,0.1279504866639351,[],['DTC']
Mesenchymal,RGS4,MK-212,0.1279504866639351,[],['DTC']
Mesenchymal,IL1B,NICARDIPINE,0.1279504866639351,[],['NCI']
Mesenchymal,COL1A2,DAUNORUBICIN LIPOSOMAL,0.127481803562602,[],['PharmGKB']
Mesenchymal,ABCA1,MRE 3008F20,0.1254899003819364,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,MRS1191,0.1254899003819364,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,CCPA,0.1254899003819364,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,ATL802,0.1254899003819364,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,APADENOSON,0.1254899003819364,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,BAY 60-6583,0.1254899003819364,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,MRS1754,0.1254899003819364,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,KF26777,0.1254899003819364,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,(S)-PIA,0.1254899003819364,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,TCPA,0.1254899003819364,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,LUF5981,0.1254899003819364,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,MSX-2,0.1254899003819364,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,HEMADO,0.1254899003819364,['agonist'],['GuideToPharmacology']
Mesenchymal,ABCA1,IMARADENANT,0.1254899003819364,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,MRE 2029F20,0.1254899003819364,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,PSB603,0.1254899003819364,['inhibitor'],['GuideToPharmacology']
Mesenchymal,ABCA1,2-HEXYNYL-NECA,0.1254899003819364,['agonist'],['GuideToPharmacology']
Mesenchymal,HBEGF,LORLATINIB,0.1254899003819364,['inhibitor'],['GuideToPharmacology']
Mesenchymal,IL6,SELENIUM,0.1253392522422221,[],['NCI']
Mesenchymal,PLAU,TRICHOSTATIN A,0.1242947584735369,[],['NCI']
Mesenchymal,PDGFRB,SUNITINIB,0.1239014206302663,['inhibitor'],"['TEND', 'MyCancerGenome', 'CIViC', 'TdgClinicalTrial', 'PharmGKB', 'TALC', 'ChEMBL']"
Mesenchymal,HMOX1,SUNITINIB,0.1208421262937165,[],['CIViC']
Mesenchymal,IL1B,HYDROQUINONE,0.1204239874484095,[],['NCI']
Mesenchymal,PLAU,ANTIOXIDANT,0.1183759604509876,[],['NCI']
Mesenchymal,AFP,EPOETIN ALFA,0.1181081415359401,[],['NCI']
Mesenchymal,SERPINE1,ARGIPRESSIN,0.1181081415359401,[],['NCI']
Mesenchymal,SERPINE1,ARSENIC TRIOXIDE,0.1181081415359401,[],['NCI']
Mesenchymal,F2R,THERAPEUTIC GLUCOCORTICOID,0.1181081415359401,[],['NCI']
Mesenchymal,PDGFRB,MASITINIB,0.1166131017696623,['inhibitor'],"['MyCancerGenomeClinicalTrial', 'TdgClinicalTrial', 'ChEMBL']"
Mesenchymal,HBEGF,REPOTRECTINIB,0.1165263360689409,['inhibitor'],['GuideToPharmacology']
Mesenchymal,TGM2,GENTAMICIN,0.116396429339767,[],['NCI']
Mesenchymal,AFP,DACTINOMYCIN,0.1147336232063418,[],['NCI']
Mesenchymal,COL18A1,TAMOXIFEN,0.1147336232063418,[],['NCI']
Mesenchymal,F2R,CLOPIDOGREL,0.1147336232063418,[],['PharmGKB']
Mesenchymal,TGM2,THROMBIN,0.1115465781172767,[],['NCI']
Mesenchymal,TGM2,TNF-ALPHA,0.1115465781172767,[],['NCI']
Mesenchymal,TGM2,DECITABINE,0.1115465781172767,[],['NCI']
Mesenchymal,COL18A1,CELECOXIB,0.1113087389315256,[],['NCI']
Mesenchymal,IL6,PEGINTERFERON ALFA-2A,0.1102121011095401,[],['PharmGKB']
Mesenchymal,PDGFRB,PEGPLERANIB SODIUM,0.1101345961157922,[],['TdgClinicalTrial']
Mesenchymal,PDGFRB,SERALUTINIB,0.1101345961157922,['inhibitor'],['ChEMBL']
Mesenchymal,SERPINE1,FLUOXETINE HYDROCHLORIDE,0.1096718457119444,[],['PharmGKB']
Mesenchymal,F2R,THALIDOMIDE,0.1085318057357287,[],['NCI']
Mesenchymal,IL1B,FLUTICASONE,0.1077477782433137,[],['NCI']
Mesenchymal,ABCC9,DAUNORUBICIN LIPOSOMAL,0.1043032938239471,[],['PharmGKB']
Mesenchymal,AFP,ETOPOSIDE,0.1038537106609128,[],['NCI']
Mesenchymal,RGS4,AC55649,0.102360389331148,[],['DTC']
Mesenchymal,RGS4,IPA-3,0.102360389331148,[],['DTC']
Mesenchymal,RGS4,CHEMBL:CHEMBL548017,0.102360389331148,[],['DTC']
Mesenchymal,IL1B,USTEKINUMAB,0.102360389331148,[],['PharmGKB']
Mesenchymal,MMP2,PRAVASTATIN SODIUM,0.1017617905631297,[],['NCI']
Mesenchymal,EDNRA,PREDNISONE,0.1008769054277981,[],['PharmGKB']
Mesenchymal,AFP,INDOMETHACIN,0.1003919203055491,[],['NCI']
