Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Collagen Formation R-HSA-1474290,22/90,9.066595099024074e-25,1.9991842193348084e-22,0,0,35.864507600793125,1985.460235857402,COL18A1;DST;PCOLCE2;COL14A1;LAMA4;COL12A1;PCOLCE;LOXL1;COL1A1;ADAMTS14;COL3A1;COL1A2;LOX;COL5A1;CTSL;COL4A1;COL6A2;COL5A3;COL6A1;COL5A2;COL6A3;COL8A1
KEGG_2021_Human,Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090,18/57,1.0124780122894711e-22,1.4883426780655222e-20,0,0,50.11242603550296,2537.917319240101,COL18A1;DST;LAMA4;PCOLCE;LOXL1;COL1A1;COL3A1;COL1A2;LOX;COL5A1;CTSL;COL4A1;COL6A2;COL5A3;COL6A1;COL5A2;COL6A3;COL8A1
KEGG_2021_Human,Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814,17/67,1.0910587804368389e-19,1.2028923054316149e-17,0,0,36.69398907103825,1602.1317833604126,COL18A1;PCOLCE2;COL14A1;COL12A1;PCOLCE;COL1A1;ADAMTS14;COL3A1;COL1A2;COL5A1;COL4A1;COL6A2;COL5A3;COL6A1;COL5A2;COL6A3;COL8A1
KEGG_2021_Human,Collagen Chain Trimerization R-HSA-8948216,14/44,5.575664311229018e-18,4.917735922503994e-16,0,0,49.60215053763441,1970.600198969805,COL18A1;COL14A1;COL12A1;COL1A1;COL3A1;COL1A2;COL5A1;COL4A1;COL5A3;COL6A2;COL5A2;COL6A1;COL6A3;COL8A1
KEGG_2021_Human,Degradation Of Extracellular Matrix R-HSA-1474228,16/109,1.4410535109470704e-14,1.0591743305460969e-12,0,0,18.426367461430576,587.2633825924195,COL18A1;COL14A1;MMP2;LAMA4;COL12A1;HTRA1;LAMB1;NID1;HSPG2;DCN;MMP11;ADAMTS1;CTSL;CTSK;MMP19;TIMP1
KEGG_2021_Human,ECM Proteoglycans R-HSA-3000178,10/55,1.578265272592117e-10,9.943071217330338e-09,0,0,23.105263157894736,521.4748055736762,VCAN;LAMA2;LUM;LAMA4;SERPINE1;BGN;LAMB1;HSPG2;DCN;MATN3
KEGG_2021_Human,Laminin Interactions R-HSA-3000157,7/22,1.351695293815181e-09,7.451220307156185e-08,0,0,47.83937823834197,976.971297878164,COL18A1;LAMA2;LAMA4;LAMB1;NID1;HSPG2;NID2
KEGG_2021_Human,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,12/123,3.916513936418507e-09,1.9190918288450682e-07,0,0,11.322024151811386,219.17246679006465,IL6;VCAN;CSF1;MMP2;FN1;IGFBP7;LAMB1;IGFBP6;TIMP1;PRSS23;MATN3;FBN1
KEGG_2021_Human,Collagen Degradation R-HSA-1442490,8/40,5.080185722488982e-09,2.2403619036176413e-07,0,0,25.73958333333333,491.5724522783352,COL18A1;MMP11;COL14A1;CTSL;CTSK;MMP2;COL12A1;MMP19
KEGG_2021_Human,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,11/107,1.0187437582660348e-08,4.084236339957466e-07,0,0,11.945767195767196,219.82732776762631,IL6;COL1A2;MMP2;IL1B;FN1;TWIST1;HMOX1;CCL2;TIMP1;VIM;IL13RA2
KEGG_2021_Human,Post-translational Protein Phosphorylation R-HSA-8957275,10/106,1.1053074546895795e-07,4.062004895984204e-06,0,0,10.802631578947368,173.03625140183897,IL6;VCAN;CSF1;FN1;IGFBP7;LAMB1;TIMP1;PRSS23;MATN3;FBN1
KEGG_2021_Human,"Defective CHST14 Causes EDS, Musculocontractural Type R-HSA-3595174",4/8,6.582799366366558e-07,1.935343013711768e-05,0,0,101.0,1437.5971916079902,VCAN;BGN;CSPG4;DCN
KEGG_2021_Human,Defective CHST3 Causes SEDCJD R-HSA-3595172,4/8,6.582799366366558e-07,1.935343013711768e-05,0,0,101.0,1437.5971916079902,VCAN;BGN;CSPG4;DCN
KEGG_2021_Human,Defective CHSY1 Causes TPBS R-HSA-3595177,4/8,6.582799366366558e-07,1.935343013711768e-05,0,0,101.0,1437.5971916079902,VCAN;BGN;CSPG4;DCN
KEGG_2021_Human,Scavenging By Class A Receptors R-HSA-3000480,5/19,9.868467811626748e-07,2.7199964405796225e-05,0,0,36.23809523809524,501.127597446276,COL1A1;COL3A1;COL1A2;COL4A1;FTL
KEGG_2021_Human,Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332,5/20,1.3051359438883009e-06,3.0292892171302135e-05,0,0,33.82051282051282,458.2410056420293,VCAN;BGN;CSPG4;HSPG2;DCN
KEGG_2021_Human,Defective B3GAT3 Causes JDSSDHD R-HSA-3560801,5/20,1.3051359438883009e-06,3.0292892171302135e-05,0,0,33.82051282051282,458.2410056420293,VCAN;BGN;CSPG4;HSPG2;DCN
KEGG_2021_Human,"Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783",5/20,1.3051359438883009e-06,3.0292892171302135e-05,0,0,33.82051282051282,458.2410056420293,VCAN;BGN;CSPG4;HSPG2;DCN
KEGG_2021_Human,Diseases Of Glycosylation R-HSA-3781865,10/143,1.7997845974666214e-06,3.9685250374139e-05,0,0,7.782746339533043,102.94895111107958,ADAMTS14;EGFL7;VCAN;ADAMTS1;LUM;BGN;CSPG4;HSPG2;ADAMTS6;DCN
KEGG_2021_Human,Diseases Associated With Glycosaminoglycan Metabolism R-HSA-3560782,6/40,2.68237171209818e-06,5.632980595406178e-05,0,0,17.979987871437235,230.66183359791003,VCAN;LUM;BGN;CSPG4;HSPG2;DCN
KEGG_2021_Human,Dermatan Sulfate Biosynthesis R-HSA-2022923,4/11,3.031048397200008e-06,6.075874287114562e-05,0,0,57.70553935860058,733.2413213987782,VCAN;BGN;CSPG4;DCN
KEGG_2021_Human,Signal Transduction R-HSA-162582,48/2465,3.528703204447384e-06,6.765904839831722e-05,0,0,2.2711495329137903,28.513328772498436,CALCRL;LAMA2;RRAD;PDE1A;LAMA4;LEF1;SERPINE1;ADM;PTN;CXCL3;PCSK5;CXCL2;RND3;MYLK;AKAP12;RGS4;EDNRA;RGS3;NEFL;CCL2;PLTP;ABCA1;PDGFRB;DST;MCAM;MMP2;F2R;FN1;LAMB1;TRAF1;DKK1;ARHGAP24;TNFRSF10D;ACTA2;ARC;IL6;COL1A2;CXCL12;COL4A1;COL6A2;ADAM12;COL6A1;ACKR4;COL6A3;VIM;MYL9;RAMP1;HBEGF
KEGG_2021_Human,GAG Synthesis Requires Tetrasaccharide Linker Sequence R-HSA-1971475,5/26,5.273783818881518e-06,9.63211797828578e-05,0,0,24.15018315018315,293.4914392101124,VCAN;BGN;CSPG4;HSPG2;DCN
KEGG_2021_Human,Interleukin-10 Signaling R-HSA-6783783,6/45,5.460384341431847e-06,9.63211797828578e-05,0,0,15.670896114195084,189.8997840048912,IL6;CSF1;IL1B;CCL2;TIMP1;CXCL2
KEGG_2021_Human,CS/DS Degradation R-HSA-2024101,4/14,8.98018633910456e-06,0.00015231777598250426,0,0,40.38775510204081,469.325501273126,VCAN;BGN;CSPG4;DCN
KEGG_2021_Human,Activation Of Matrix Metalloproteinases R-HSA-1592389,5/33,1.7976601477623105e-05,0.00029361782413451067,0,0,18.106227106227102,197.83659620108145,COL18A1;MMP11;CTSK;MMP2;TIMP1
KEGG_2021_Human,Chondroitin Sulfate Biosynthesis R-HSA-2022870,4/20,4.146798801190002e-05,0.0006316732486677719,0,0,25.23469387755102,254.6329194525256,VCAN;BGN;CSPG4;DCN
KEGG_2021_Human,Elastic Fibre Formation R-HSA-1566948,5/39,4.153860365388976e-05,0.0006316732486677719,0,0,14.906485671191554,150.38985478925275,MFAP4;LOX;MFAP2;LOXL1;FBN1
KEGG_2021_Human,Integrin Cell Surface Interactions R-HSA-216083,6/66,5.117501352044293e-05,0.0007522726987505111,0,0,10.175257731958762,100.5341834341029,COL18A1;COL4A1;LUM;FN1;HSPG2;FBN1
KEGG_2021_Human,Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,5/41,5.319699269344154e-05,0.0007567701218647653,0,0,14.076923076923077,138.53816081158314,COL1A1;COL3A1;COL1A2;COL4A1;FTL
KEGG_2021_Human,Smooth Muscle Contraction R-HSA-445355,5/43,6.723327393029232e-05,0.0009265585563518412,0,0,13.334682860998653,128.110862510313,ACTA2;TPM2;MYL9;ACTG2;MYLK
KEGG_2021_Human,Calcitonin-like Ligand Receptors R-HSA-419812,3/10,0.00011224655254723088,0.0014559038139214,0,0,43.059463379260336,391.61775629527256,CALCRL;ADM;RAMP1
KEGG_2021_Human,Crosslinking Of Collagen Fibrils R-HSA-2243919,3/10,0.00011224655254723088,0.0014559038139214,0,0,43.059463379260336,391.61775629527256,LOX;PCOLCE;LOXL1
KEGG_2021_Human,Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185,5/50,0.0001398365134139565,0.0017619400690158,0,0,11.256410256410255,99.9010527744165,VCAN;BGN;CSPG4;HSPG2;DCN
KEGG_2021_Human,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,15/496,0.00014726106599267306,0.0018039480584102,0,0,3.256560094397932,28.73361836284169,PDGFRB;LAMA2;RRAD;LAMA4;LAMB1;PTN;PCSK5;ARC;CXCL12;COL4A1;COL6A2;ADAM12;COL6A1;COL6A3;HBEGF
KEGG_2021_Human,Signaling By PDGF R-HSA-186797,5/52,0.00016877818979755028,0.0020116535594789,0,0,10.77632296781233,93.61311146094634,PDGFRB;COL4A1;COL6A2;COL6A1;COL6A3
KEGG_2021_Human,Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091,5/53,0.00018485918100710728,0.0021453394427403,0,0,10.551282051282053,90.6979363837438,VCAN;BGN;CSPG4;HSPG2;DCN
KEGG_2021_Human,Signaling By Interleukins R-HSA-449147,14/453,0.00019644426177625087,0.0021959858022596,0,0,3.3195434393906,28.33274084397225,CSF1;MMP2;FN1;TWIST1;LIFR;CXCL2;IL6;COL1A2;IL1B;HMOX1;CCL2;VIM;TIMP1;IL13RA2
KEGG_2021_Human,Diseases Of Metabolism R-HSA-5668914,10/247,0.00019918238569248685,0.0021959858022596,0,0,4.344437041972019,37.020206365912365,EGFL7;VCAN;ADAMTS14;LUM;ADAMTS1;BGN;CSPG4;HSPG2;DCN;ADAMTS6
KEGG_2021_Human,Glycosaminoglycan Metabolism R-HSA-1630316,7/120,0.00020644703689154595,0.0022205644699797,0,0,6.318905039203998,53.61885802778578,VCAN;LUM;BGN;HAS2;CSPG4;HSPG2;DCN
KEGG_2021_Human,Chemokine Receptors Bind Chemokines R-HSA-380108,5/56,0.00024017285785957223,0.0025218150075255,0,0,9.929110105580694,82.75070939715789,CXCL12;ACKR4;CCL2;CXCL3;CXCL2
KEGG_2021_Human,NCAM1 Interactions R-HSA-419037,4/37,0.0004949472916124923,0.0050760873395606,0,0,12.224489795918368,93.04131653695896,COL4A1;COL6A2;COL6A1;COL6A3
KEGG_2021_Human,MET Activates PTK2 Signaling R-HSA-8874081,3/17,0.0006040394207294829,0.0060541223759477,0,0,21.5221174764322,159.51916044937724,LAMA2;LAMA4;LAMB1
KEGG_2021_Human,Non-integrin membrane-ECM Interactions R-HSA-3000171,4/41,0.0007356418168161046,0.0072092898047978,0,0,10.900717043574186,78.64613599642355,LAMA2;LAMA4;LAMB1;HSPG2
KEGG_2021_Human,Cytokine Signaling In Immune System R-HSA-1280215,16/702,0.0019096405934292,0.018307641341354,0,0,2.4228672835593863,15.169184950221682,CSF1;CD70;MMP2;FN1;TWIST1;LIFR;CXCL2;IL6;COL1A2;IL1B;TNFSF9;HMOX1;CCL2;VIM;TIMP1;IL13RA2
KEGG_2021_Human,NCAM Signaling For Neurite Out-Growth R-HSA-375165,4/57,0.0025341401417975,0.0237777830326106,0,0,7.60377358490566,45.45460491125239,COL4A1;COL6A2;COL6A1;COL6A3
KEGG_2021_Human,RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of Keratinocytes R-HSA-8939242,2/8,0.0026777674677022,0.0241564204277437,0,0,33.323232323232325,197.36590289038227,CTSL;CTSK
KEGG_2021_Human,MET Promotes Cell Motility R-HSA-8875878,3/28,0.0026840467141937,0.0241564204277437,0,0,12.045685279187817,71.31563234569973,LAMA2;LAMA4;LAMB1
KEGG_2021_Human,Type I Hemidesmosome Assembly R-HSA-446107,2/9,0.0034202318391573,0.0301664448213675,0,0,28.561327561327563,162.17255858986445,DST;LAMA4
KEGG_2021_Human,Peptide Ligand-Binding Receptors R-HSA-375276,7/196,0.0036421691636645,0.0308883961764629,0,0,3.763385146804836,21.13206939337988,EDNRA;CXCL12;F2R;ACKR4;CCL2;CXCL3;CXCL2
KEGG_2021_Human,Muscle Contraction R-HSA-397014,7/196,0.0036421691636645,0.0308883961764629,0,0,3.763385146804836,21.13206939337988,ACTA2;TPM2;ABCC9;VIM;MYL9;ACTG2;MYLK
KEGG_2021_Human,Defective B3GALTL Causes PpS R-HSA-5083635,3/37,0.0059604378312344,0.0495953411995171,0,0,8.853090474768587,45.35094165112317,ADAMTS14;ADAMTS1;ADAMTS6
KEGG_2021_Human,TP53 Regulates Transcription Of Death Receptors And Ligands R-HSA-6803211,2/12,0.0061478754316609,0.0502076493585644,0,0,19.98989898989899,101.78154350719132,TNFRSF10C;TNFRSF10D
KEGG_2021_Human,O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214,3/38,0.0064242870484076,0.0515111016063233,0,0,8.599709934735316,43.40849457481817,ADAMTS14;ADAMTS1;ADAMTS6
KEGG_2021_Human,Dissolution Of Fibrin Clot R-HSA-75205,2/13,0.0072181010363148,0.0558453080178045,0,0,18.171717171717173,89.6077061786221,PLAU;SERPINE1
KEGG_2021_Human,Trafficking And Processing Of Endosomal TLR R-HSA-1679131,2/13,0.0072181010363148,0.0558453080178045,0,0,18.171717171717173,89.6077061786221,CTSL;CTSK
KEGG_2021_Human,GPCR Downstream Signaling R-HSA-388396,13/619,0.0096206057171241,0.071993512666097,0,0,2.20188489437179,10.225218877299609,CALCRL;PDE1A;F2R;ADM;CXCL3;CXCL2;RGS4;EDNRA;CXCL12;RGS3;ACKR4;RAMP1;HBEGF
KEGG_2021_Human,Signaling By GPCR R-HSA-372790,14/689,0.0096317851412692,0.071993512666097,0,0,2.132616487455197,9.901070197020433,CALCRL;PDE1A;F2R;ADM;CXCL3;CXCL2;RGS4;EDNRA;CXCL12;RGS3;ACKR4;CCL2;RAMP1;HBEGF
KEGG_2021_Human,Leishmania Infection R-HSA-9658195,7/247,0.0123350920933254,0.0906629268859422,0,0,2.9559585492227978,12.99234548936736,GGT5;IL6;CALCRL;IL1B;HMOX1;ADM;RAMP1
KEGG_2021_Human,GPCR Ligand Binding R-HSA-500792,10/458,0.0172295380650092,0.1245610866667062,0,0,2.273496240601504,9.232963875636727,EDNRA;CXCL12;CALCRL;F2R;ACKR4;CCL2;ADM;CXCL3;RAMP1;CXCL2
KEGG_2021_Human,RHO GTPases Activate PAKs R-HSA-5627123,2/21,0.0184420232483939,0.131176326653899,0,0,10.516214779372676,41.9925427496273,MYL9;MYLK
KEGG_2021_Human,Interleukin-6 Family Signaling R-HSA-6783589,2/24,0.0237689324469591,0.1663767347064985,0,0,9.08080808080808,33.956554984338226,IL6;LIFR
KEGG_2021_Human,Disease R-HSA-1643685,26/1736,0.0246783246756562,0.1663767347064985,0,0,1.5807622504537204,5.851713064864495,CALCRL;RRAD;ADM;ANTXR1;ADAMTS14;CTSL;ADAMTS1;HMOX1;ADAMTS6;ABCA1;PDGFRB;GGT5;EGFL7;LUM;FN1;BGN;ABCC9;DKK1;HSPG2;DCN;VCAN;IL6;IL1B;CSPG4;RAMP1;HBEGF
KEGG_2021_Human,Metabolism Of Carbohydrates R-HSA-71387,7/285,0.0248727474291194,0.1663767347064985,0,0,2.546948969321952,9.408385062809035,VCAN;LUM;BGN;HAS2;CSPG4;HSPG2;DCN
KEGG_2021_Human,Signaling By MET R-HSA-6806834,3/63,0.0252288983054118,0.1663767347064985,0,0,5.01015228426396,18.43618393885774,LAMA2;LAMA4;LAMB1
KEGG_2021_Human,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,5/165,0.0252771909871551,0.1663767347064985,0,0,3.1474358974358974,11.575806028582386,GGT5;IL6;CALCRL;ADM;RAMP1
KEGG_2021_Human,Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424,2/25,0.0256682933201663,0.166466431679314,0,0,8.685551163812033,31.810820468950148,IL1B;HMOX1
KEGG_2021_Human,Hemostasis R-HSA-109582,11/576,0.0306332011812576,0.1952712878011511,0,0,1.9814112468979723,6.90654742971948,PLAU;PDE1A;SERPINE1;TSPAN7;PDPN;F2R;FN1;TIMP3;TIMP1;TFPI;TNFRSF10D
KEGG_2021_Human,Immune System R-HSA-168256,28/1943,0.0311056419159397,0.1952712878011511,0,0,1.520371607262129,5.276246030757986,CFH;CSF1;TNFAIP6;C1S;TWIST1;CXCL2;CTSL;PLAU;CTSK;HMOX1;CCL2;TIMP1;IL13RA2;EGFL7;CD70;MMP2;HSPA6;FN1;LIFR;IL6;COL1A2;HECW2;IL1B;TNFSF9;PTX3;VIM;CD68;FTL
KEGG_2021_Human,Molecules Associated With Elastic Fibres R-HSA-2129379,2/28,0.0317180982356202,0.1952712878011511,0,0,7.682206682206682,26.51027997028578,MFAP4;MFAP2
KEGG_2021_Human,Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995,3/69,0.0318810265797797,0.1952712878011511,0,0,4.553299492385787,15.689505426965288,ADAMTS14;ADAMTS1;ADAMTS6
KEGG_2021_Human,EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665,2/29,0.0338474516440146,0.1989288152288106,0,0,7.397306397306397,25.046477343523872,LAMA2;LAMB1
KEGG_2021_Human,TNFs Bind Their Physiological Receptors R-HSA-5669034,2/29,0.0338474516440146,0.1989288152288106,0,0,7.397306397306397,25.046477343523872,CD70;TNFSF9
KEGG_2021_Human,Uptake And Actions Of Bacterial Toxins R-HSA-5339562,2/29,0.0338474516440146,0.1989288152288106,0,0,7.397306397306397,25.046477343523872,ANTXR1;HBEGF
KEGG_2021_Human,"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",3/71,0.0342825169101805,0.1989288152288106,0,0,4.418931024186325,14.905583581524706,ABCA1;PCSK5;PLTP
KEGG_2021_Human,Platelet Degranulation R-HSA-114608,4/125,0.0369417778707116,0.2115756368958941,0,0,3.3191094619666046,10.947791065360018,SERPINE1;FN1;TIMP3;TIMP1
KEGG_2021_Human,G Alpha (I) Signaling Events R-HSA-418594,7/312,0.0378444374445345,0.2139666270902528,0,0,2.3182706192134543,7.590646891658293,RGS4;CXCL12;RGS3;PDE1A;ACKR4;CXCL3;CXCL2
KEGG_2021_Human,Nuclear Signaling By ERBB4 R-HSA-1251985,2/32,0.0405554933220173,0.2251932456567515,0,0,6.656565656565657,21.334852328849312,CXCL12;HBEGF
KEGG_2021_Human,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,4/130,0.0416931251530952,0.2251932456567515,0,0,3.186588921282799,10.125128273545416,SERPINE1;FN1;TIMP3;TIMP1
KEGG_2021_Human,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,4/131,0.0426830199523465,0.2251932456567515,0,0,3.161336975735176,9.970711706714203,IL6;CALCRL;ADM;RAMP1
KEGG_2021_Human,"Platelet Activation, Signaling And Aggregation R-HSA-76002",6/254,0.0428068777030959,0.2251932456567515,0,0,2.43831060857998,7.683254480741214,SERPINE1;PDPN;F2R;FN1;TIMP3;TIMP1
KEGG_2021_Human,Plasma Lipoprotein Remodeling R-HSA-8963899,2/33,0.0428939515536669,0.2251932456567515,0,0,6.4415118931247966,20.28447846195992,PCSK5;PLTP
KEGG_2021_Human,Striated Muscle Contraction R-HSA-390522,2/33,0.0428939515536669,0.2251932456567515,0,0,6.4415118931247966,20.28447846195992,TPM2;VIM
KEGG_2021_Human,Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,7/327,0.0466825128653986,0.2355104241825022,0,0,2.207901554404145,6.765861820670264,EDNRA;CXCL12;F2R;ACKR4;CCL2;CXCL3;CXCL2
KEGG_2021_Human,Inwardly Rectifying K+ Channels R-HSA-1296065,2/35,0.0477171520360592,0.2355104241825022,0,0,6.05050505050505,18.408446001894514,KCNJ8;ABCC9
KEGG_2021_Human,Nervous System Development R-HSA-9675108,10/545,0.0478999299666261,0.2355104241825022,0,0,1.895228726020659,5.758920159752863,CXCL12;LAMA2;COL4A1;COL6A2;MMP2;COL6A1;COL6A3;LAMB1;LDB2;MYL9
KEGG_2021_Human,Attachment And Entry R-HSA-9678110,1/5,0.049014519870416,0.2355104241825022,0,0,24.86934673366834,74.99696447567176,CTSL
KEGG_2021_Human,RUNX1 Regulates Transcription Of Genes Involved In Interleukin Signaling R-HSA-8939247,1/5,0.049014519870416,0.2355104241825022,0,0,24.86934673366834,74.99696447567176,LIFR
KEGG_2021_Human,Regulation Of HMOX1 Expression And Activity R-HSA-9707587,1/5,0.049014519870416,0.2355104241825022,0,0,24.86934673366834,74.99696447567176,HMOX1
KEGG_2021_Human,Extrinsic Pathway Of Fibrin Clot Formation R-HSA-140834,1/5,0.049014519870416,0.2355104241825022,0,0,24.86934673366834,74.99696447567176,TFPI
KEGG_2021_Human,SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,2/36,0.0501995008461569,0.2355104241825022,0,0,5.872251931075461,17.568310863627904,COL1A2;SERPINE1
KEGG_2021_Human,HSF1-dependent Transactivation R-HSA-3371571,2/36,0.0501995008461569,0.2355104241825022,0,0,5.872251931075461,17.568310863627904,HSPB8;HSPA6
KEGG_2021_Human,NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569,2/36,0.0501995008461569,0.2355104241825022,0,0,5.872251931075461,17.568310863627904,ABCA1;PLTP
KEGG_2021_Human,Early SARS-CoV-2 Infection Events R-HSA-9772572,2/37,0.0527274511453542,0.242216728698971,0,0,5.704184704184704,16.785242657704043,CTSL;HSPG2
KEGG_2021_Human,Formation Of Fibrin Clot (Clotting Cascade) R-HSA-140877,2/37,0.0527274511453542,0.242216728698971,0,0,5.704184704184704,16.785242657704043,F2R;TFPI
KEGG_2021_Human,Transcriptional Regulation By RUNX1 R-HSA-8878171,5/204,0.0544705711947349,0.2458122691961597,0,0,2.525576600953485,7.349667083989915,CTSL;CTSK;LIFR;LDB2;MYL9
KEGG_2021_Human,Transcriptional Regulation By VENTX R-HSA-8853884,2/39,0.0579155744332589,0.2458122691961597,0,0,5.395304395304395,15.369975594462096,IL6;LEF1
KEGG_2021_Human,NGF-stimulated Transcription R-HSA-9031628,2/39,0.0579155744332589,0.2458122691961597,0,0,5.395304395304395,15.369975594462096,ARC;RRAD
KEGG_2021_Human,PTK6 Promotes HIF1A Stabilization R-HSA-8857538,1/6,0.0585267307609904,0.2458122691961597,0,0,19.894472361809044,56.46591775214154,HBEGF
KEGG_2021_Human,CLEC7A/inflammasome Pathway R-HSA-5660668,1/6,0.0585267307609904,0.2458122691961597,0,0,19.894472361809044,56.46591775214154,IL1B
KEGG_2021_Human,Classical Antibody-Mediated Complement Activation R-HSA-173623,1/6,0.0585267307609904,0.2458122691961597,0,0,19.894472361809044,56.46591775214154,C1S
KEGG_2021_Human,Signaling By LRP5 Mutants R-HSA-5339717,1/6,0.0585267307609904,0.2458122691961597,0,0,19.894472361809044,56.46591775214154,DKK1
KEGG_2021_Human,Fibronectin Matrix Formation R-HSA-1566977,1/6,0.0585267307609904,0.2458122691961597,0,0,19.894472361809044,56.46591775214154,FN1
KEGG_2021_Human,Uptake And Function Of Diphtheria Toxin R-HSA-5336415,1/6,0.0585267307609904,0.2458122691961597,0,0,19.894472361809044,56.46591775214154,HBEGF
KEGG_2021_Human,G Alpha (Q) Signaling Events R-HSA-416476,5/212,0.0621632060649146,0.2586223950436542,0,0,2.426978818283166,6.742127733185862,RGS4;EDNRA;RGS3;F2R;HBEGF
KEGG_2021_Human,Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125,3/92,0.0648498030509546,0.2605515006942763,0,0,3.3726686819141047,9.226546999073705,PGAP1;THY1;ULBP2
KEGG_2021_Human,Class B/2 (Secretin Family Receptors) R-HSA-373080,3/92,0.0648498030509546,0.2605515006942763,0,0,3.3726686819141047,9.226546999073705,CALCRL;ADM;RAMP1
KEGG_2021_Human,RHOF GTPase Cycle R-HSA-9035034,2/42,0.0660116079502312,0.2605515006942763,0,0,4.98989898989899,13.5621695873434,AKAP12;MCAM
KEGG_2021_Human,RND3 GTPase Cycle R-HSA-9696264,2/42,0.0660116079502312,0.2605515006942763,0,0,4.98989898989899,13.5621695873434,DST;RND3
KEGG_2021_Human,G Alpha (S) Signaling Events R-HSA-418555,4/153,0.067776522922278,0.2605515006942763,0,0,2.6915491028626217,7.2444104939510305,CALCRL;PDE1A;ADM;RAMP1
KEGG_2021_Human,Anchoring Fibril Formation R-HSA-2214320,1/7,0.0679442688885301,0.2605515006942763,0,0,16.57788944723618,44.57906348265406,LAMA4
KEGG_2021_Human,Attachment Of GPI Anchor To uPAR R-HSA-162791,1/7,0.0679442688885301,0.2605515006942763,0,0,16.57788944723618,44.57906348265406,PGAP1
KEGG_2021_Human,HDL Assembly R-HSA-8963896,1/7,0.0679442688885301,0.2605515006942763,0,0,16.57788944723618,44.57906348265406,ABCA1
KEGG_2021_Human,LTC4-CYSLTR Mediated IL4 Production R-HSA-9664535,1/7,0.0679442688885301,0.2605515006942763,0,0,16.57788944723618,44.57906348265406,GGT5
KEGG_2021_Human,TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,2/44,0.0716056114889121,0.2669973881960962,0,0,4.751803751803752,12.52851945708889,TNFRSF10C;TNFRSF10D
KEGG_2021_Human,Regulation Of Complement Cascade R-HSA-977606,2/45,0.0744584746361064,0.2669973881960962,0,0,4.641061780596664,12.055221541075596,C1S;CFH
KEGG_2021_Human,Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters R-HSA-4411364,1/8,0.0772680713380291,0.2669973881960962,0,0,14.208901651112706,36.38152974515558,LEF1
KEGG_2021_Human,RUNX2 Regulates Genes Involved In Cell Migration R-HSA-8941332,1/8,0.0772680713380291,0.2669973881960962,0,0,14.208901651112706,36.38152974515558,ITGBL1
KEGG_2021_Human,RUNX3 Regulates WNT Signaling R-HSA-8951430,1/8,0.0772680713380291,0.2669973881960962,0,0,14.208901651112706,36.38152974515558,LEF1
KEGG_2021_Human,Defective B4GALT1 Causes B4GALT1-CDG (CDG-2d) R-HSA-3656244,1/8,0.0772680713380291,0.2669973881960962,0,0,14.208901651112706,36.38152974515558,LUM
KEGG_2021_Human,Defective CHST6 Causes MCDC1 R-HSA-3656225,1/8,0.0772680713380291,0.2669973881960962,0,0,14.208901651112706,36.38152974515558,LUM
KEGG_2021_Human,Defective ST3GAL3 Causes MCT12 And EIEE15 R-HSA-3656243,1/8,0.0772680713380291,0.2669973881960962,0,0,14.208901651112706,36.38152974515558,LUM
KEGG_2021_Human,EGFR Transactivation By Gastrin R-HSA-2179392,1/8,0.0772680713380291,0.2669973881960962,0,0,14.208901651112706,36.38152974515558,HBEGF
KEGG_2021_Human,TRAIL Signaling R-HSA-75158,1/8,0.0772680713380291,0.2669973881960962,0,0,14.208901651112706,36.38152974515558,TNFRSF10D
KEGG_2021_Human,Inhibition Of Signaling By Overexpressed EGFR R-HSA-5638303,1/8,0.0772680713380291,0.2669973881960962,0,0,14.208901651112706,36.38152974515558,HBEGF
