Unnamed: 0,group,names,scores,logfoldchanges,pvals,pvals_adj
15175,Basal Progenitor,KRT23,4.277527,1.424606,1.889813398592781e-05,0.0002323313451657
15176,Basal Progenitor,RP1-313I6.12,4.2361526,1.3111037,2.273820666099048e-05,0.0002784043839955
15177,Basal Progenitor,CLDN10,4.2156425,3.7832572,2.490680143720539e-05,0.00030372180538
15180,Basal Progenitor,RASGRP1,4.1308055,2.239305,3.614944217441831e-05,0.0004269887052131
15181,Basal Progenitor,EGR4,4.059979,1.529035,4.907714300990879e-05,0.0005663615124361
15183,Basal Progenitor,LRRC75A,4.0103936,1.9637694,6.0617592728668216e-05,0.0006915916261316
15187,Basal Progenitor,HIST1H2BG,3.8070698,1.554947,0.0001406230965051,0.0015346259662088
15189,Basal Progenitor,JMY,3.741214,1.1917453,0.0001831335409907,0.0019491103373294
15191,Basal Progenitor,SBSN,3.7079601,2.3066707,0.0002089355322035,0.0022081186771828
15196,Basal Progenitor,PHKG1,3.5545747,1.7422178,0.0003785908331167,0.0038654765740593
15198,Basal Progenitor,LPL,3.5165575,1.7335544,0.0004371821456554,0.0044187671903159
15202,Basal Progenitor,PRELP,3.393307,1.3282391,0.0006905421345238,0.0067749606162402
15204,Basal Progenitor,FAM167B,3.3682828,1.0795282,0.0007563795765584,0.0073728649986866
15205,Basal Progenitor,ENPEP,3.3648107,3.4968696,0.0007659620441506,0.0074421860547803
15206,Basal Progenitor,FAM107A,3.3303812,4.7277946,0.0008672716907721,0.0083725074763002
15207,Basal Progenitor,SRGAP3,3.290317,1.2534455,0.0010007456454923,0.0095995091854238
18072,Secretory/Luminal,MUCL1,32.62177,4.6251383,2.015312461422981e-233,6.070121133806019e-230
18073,Secretory/Luminal,RP11-206M11.7,27.624207,2.8192787,5.69806714560775e-168,6.41545901341709e-165
18074,Secretory/Luminal,CD24,27.620064,3.239284,6.389899415754076e-168,6.41545901341709e-165
18075,Secretory/Luminal,TFF3,26.344063,2.7890248,6.002902340108395e-153,4.5201854621016226e-150
18076,Secretory/Luminal,C6orf203,25.769278,2.5103135,1.960298160923535e-146,1.1808836121403376e-143
18077,Secretory/Luminal,AZGP1,25.621675,2.209727,8.749058963785472e-145,4.392027599820308e-142
18078,Secretory/Luminal,APOD,25.490816,3.1661212,2.49223952992088e-143,1.0723750663030986e-140
18079,Secretory/Luminal,EGLN3,24.298267,2.181698,2.044803682299424e-130,7.698685863857331e-128
18080,Secretory/Luminal,MT-ND4L,22.748941,2.5639265,1.4700513346369135e-114,4.427794619926384e-112
18081,Secretory/Luminal,MT-CO2,22.635946,1.7741051,1.9189968336213217e-113,5.254562238970384e-111
18082,Secretory/Luminal,IGKV3-20,22.436495,1.8240464,1.733851241681784e-111,4.351966616621278e-109
18083,Secretory/Luminal,SCD,22.397772,2.0136392,4.1376633378535584e-111,9.586647672011476e-109
18084,Secretory/Luminal,IGKV4-1,21.76323,1.8486886,5.177001340429131e-105,1.0395418691581695e-102
18085,Secretory/Luminal,IGKV3-15,20.333406,1.7779639,6.512147112969289e-92,1.0896992835701945e-89
18086,Secretory/Luminal,TMC5,19.596268,1.7874846,1.6638684932991622e-85,2.637669422008988e-83
18087,Secretory/Luminal,MALAT1,19.241232,1.8008895,1.6718502184056357e-82,2.5178064289188876e-80
18088,Secretory/Luminal,FABP7,17.482573,1.9735345,1.945248097983986e-68,2.5474292483164203e-66
18089,Secretory/Luminal,SFN,16.658348,1.4178301,2.6319699612617404e-62,3.170997409328145e-60
18090,Secretory/Luminal,IGKV3-11,16.132143,1.4495442,1.5166356451973893e-58,1.691891319753532e-56
18091,Secretory/Luminal,IGKV1-9,15.497623,1.367641,3.5996503144570313e-54,3.73867129211882e-52
18092,Secretory/Luminal,TDO2,15.257904,2.492909,1.4585860776321282e-52,1.464420421942657e-50
18094,Secretory/Luminal,SLPI,13.502526,1.0608436,1.51104184415295e-41,1.30035943845391e-39
18096,Secretory/Luminal,IGLV1-40,12.888281,1.4001114,5.239855615692446e-38,3.945611278616412e-36
18097,Secretory/Luminal,IGHV6-1,12.803036,1.7409097,1.576647364884662e-37,1.1582589909835616e-35
18098,Secretory/Luminal,IGFBP5,11.487777,1.2350565,1.5197227142096974e-30,9.536260031665851e-29
18101,Secretory/Luminal,TNIK,10.722911,1.9858499,7.946274815791916e-27,4.273960668779509e-25
18102,Secretory/Luminal,AKT1,10.592016,1.1843164,3.2452541595212464e-26,1.685294056634137e-24
18103,Secretory/Luminal,BATF,10.327879,1.3366979,5.271347858132938e-25,2.6462166247827363e-23
18105,Secretory/Luminal,FOXA1,9.297683,1.226205,1.435396093059347e-20,6.089314129992613e-19
18106,Secretory/Luminal,CYP4Z1,9.187308,2.2430587,4.02795456829915e-20,1.6619450903721973e-18
18107,Secretory/Luminal,CCL28,9.106416,1.168659,8.514875961740931e-20,3.4345372047610658e-18
18108,Secretory/Luminal,ANXA2R,9.105942,1.5937543,8.552134474006637e-20,3.4345372047610658e-18
18110,Secretory/Luminal,IGHV4-39,8.816275,1.4990517,1.1833064793149993e-18,4.5115431844263005e-17
18111,Secretory/Luminal,IGHV3-21,8.593406,1.4463425,8.442848505985907e-18,2.9229723793137423e-16
18113,Secretory/Luminal,IGHV1-46,8.247537,1.3950732,1.6169303744601503e-16,5.23676805147739e-15
18116,Secretory/Luminal,HIST1H1E,7.762974,1.2260741,8.29606667865943e-15,2.4740349342695253e-13
18117,Secretory/Luminal,TSPAN1,7.7140484,1.674441,1.2188809594658371e-14,3.5643392717583506e-13
18118,Secretory/Luminal,CRISP3,7.5010366,1.751962,6.33151638311059e-14,1.7180655266602793e-12
18119,Secretory/Luminal,SLC40A1,7.1225705,1.5884699,1.0593268628236802e-12,2.658910425687437e-11
18120,Secretory/Luminal,CH17-224D4.2,6.9963946,1.4011546,2.626331752819059e-12,6.328408991592805e-11
18121,Secretory/Luminal,LDLRAD4,6.9038105,1.2889683,5.0625755242001085e-12,1.1912873030383384e-10
18122,Secretory/Luminal,EGFL7,6.892363,1.1333282,5.487315085079344e-12,1.2812242663766657e-10
18123,Secretory/Luminal,CLEC11A,6.8007946,1.3603367,1.0404374041215396e-11,2.3740889857682404e-10
18125,Secretory/Luminal,IGLV2-23,6.51695,1.2295088,7.175135163137609e-11,1.5327310008064166e-09
18130,Secretory/Luminal,ERBB2,5.926751,1.0561534,3.089865251262024e-09,5.853254174088815e-08
18132,Secretory/Luminal,GPX3,5.80174,1.3417735,6.563029979003054e-09,1.2127513065495213e-07
18135,Secretory/Luminal,LTBP4,5.3959913,1.1315641,6.814620149823659e-08,1.1728934795010778e-06
18136,Secretory/Luminal,IGHV1-3,5.2889066,1.516816,1.2304971104988817e-07,2.0590318315681288e-06
18137,Secretory/Luminal,HPGD,5.2556057,1.5288516,1.47537931675312e-07,2.455161603348285e-06
18138,Secretory/Luminal,IGKV1-8,5.155203,1.5242676,2.533565058465739e-07,4.059094657499364e-06
18139,Secretory/Luminal,IGKV3D-11,5.146111,1.6208407,2.6594209630230377e-07,4.238188328373222e-06
18141,Secretory/Luminal,CYP4B1,4.8834696,1.9646715,1.042352861400779e-06,1.5776717681101233e-05
18142,Secretory/Luminal,IGLV1-44,4.77126,1.0278076,1.830771237513325e-06,2.6768363919369583e-05
18143,Secretory/Luminal,TSPAN8,4.631409,1.6348861,3.631852951931816e-06,5.135746991182455e-05
18148,Secretory/Luminal,AP000769.1,4.426345,1.0858623,9.58432389188671e-06,0.0001277344405414
18149,Secretory/Luminal,NDUFA4L2,4.4234543,1.2752659,9.713523597137227e-06,0.0001288860487866
18150,Secretory/Luminal,IGHV3-23,4.3243103,1.0132245,1.5300977773093346e-05,0.0001986489010886
18152,Secretory/Luminal,IGHV1-18,4.2617507,1.0472617,2.0283179716450247e-05,0.0002576591818588
18153,Secretory/Luminal,RASL11A,4.1727815,1.1831357,3.009032175039383e-05,0.0003776335379674
18156,Secretory/Luminal,JAKMIP1,4.0085464,1.7358617,6.109370598507738e-05,0.0007273290214508
18161,Secretory/Luminal,NPW,3.502787,1.2406985,0.0004604170774074,0.0048488679620671
18162,Secretory/Luminal,IGLV4-69,3.4455416,1.5829872,0.0005699159711356,0.0059397470763344
18163,Secretory/Luminal,CYP4X1,3.394362,1.53943,0.0006878870644679,0.007095602185539
21084,Neural/Progenitor,CRABP1,34.46036,5.6371307,3.150102160918257e-260,9.488107708685792e-257
21085,Neural/Progenitor,UCHL1,31.87433,4.5910816,6.058461424063584e-223,9.124042904639759e-220
21086,Neural/Progenitor,APOE,31.258917,4.3547134,1.6890161339996501e-214,1.6957721985356483e-211
21087,Neural/Progenitor,FRZB,28.721703,6.114272,2.0444990619649024e-181,1.5395077936595718e-178
21088,Neural/Progenitor,MDK,27.450823,2.4995399,6.792373202257093e-166,4.0917256170396726e-163
21089,Neural/Progenitor,CYP1B1,27.174313,5.7522106,1.3069959789748826e-162,6.561119814453912e-160
21090,Neural/Progenitor,TTYH1,25.257587,5.1943345,9.347806342654876e-141,4.022227529153783e-138
21091,Neural/Progenitor,PCSK1N,23.380642,4.0516953,6.726657693294587e-121,2.5325866215254125e-118
21092,Neural/Progenitor,CHI3L2,22.290314,4.8803897,4.587726188090732e-110,1.5353590309476983e-107
21093,Neural/Progenitor,CENPW,21.95491,2.9632297,7.773558711785412e-107,2.1285417127179694e-104
21094,Neural/Progenitor,GABRP,21.786081,2.9687078,3.1443642482446088e-105,7.892354263093968e-103
21095,Neural/Progenitor,NRN1,21.19307,5.497608,1.1064465862718662e-99,2.563551629116047e-97
21096,Neural/Progenitor,TP53,20.582449,3.0137546,3.9425117979688007e-94,7.916563690321352e-92
21097,Neural/Progenitor,NREP,20.012453,2.8475108,4.290068330072823e-89,8.076053631362088e-87
21098,Neural/Progenitor,MGP,18.828821,2.6811557,4.384057126385361e-79,7.335988924818171e-77
21099,Neural/Progenitor,MFAP2,18.34939,2.2455451,3.3383520560519363e-75,5.2921665225412803e-73
21100,Neural/Progenitor,CRYAB,18.25405,1.700434,1.921270018231307e-74,2.893432647456348e-72
21101,Neural/Progenitor,VIM,18.24298,2.1616123,2.3527694773984505e-74,3.374543650440064e-72
21102,Neural/Progenitor,CSRP2,18.130783,1.7886833,1.8214556063562567e-73,2.4937383119750205e-71
21103,Neural/Progenitor,CYYR1,17.73444,4.2542157,2.2735181764276368e-70,2.853265311416684e-68
21104,Neural/Progenitor,CDK4,16.950768,1.2707509,1.899576284813864e-64,2.2886095079437435e-62
21105,Neural/Progenitor,MT-ND4L,16.797356,1.7535919,2.551728484020784e-63,2.8465948866187407e-61
21107,Neural/Progenitor,ACTA2,16.483898,2.4288955,4.7894574479411714e-61,4.808615277732937e-59
21108,Neural/Progenitor,COL4A2,14.749271,2.792507,3.1100249161485868e-49,2.8386045598301646e-47
21109,Neural/Progenitor,DIRAS3,14.436785,4.138156,3.0368275008307487e-47,2.6134069807149186e-45
21110,Neural/Progenitor,APOC1,14.254017,2.8407912,4.232200793037086e-46,3.540941330174362e-44
21111,Neural/Progenitor,GPM6B,14.064834,1.8335742,6.246948380912384e-45,5.085353654948135e-43
21112,Neural/Progenitor,MT1E,13.588595,2.1778574,4.6797799005575256e-42,3.709341331705071e-40
21113,Neural/Progenitor,PYDC1,13.543071,4.6136866,8.707199677104854e-42,6.724637289087133e-40
21114,Neural/Progenitor,KRT15,12.780422,1.6948802,2.109216884319263e-37,1.4774328501324698e-35
21115,Neural/Progenitor,PRPSAP2,12.4600115,1.508113,1.2335278917398598e-35,8.076926108522733e-34
21116,Neural/Progenitor,INSR,12.4302025,2.190759,1.791791010483426e-35,1.1243488590783497e-33
21117,Neural/Progenitor,TAGLN,11.926209,2.349154,8.641992945596124e-33,5.103859363163829e-31
21118,Neural/Progenitor,MPZ,11.922194,4.090022,9.068866040386678e-33,5.252966252623976e-31
21119,Neural/Progenitor,CLU,11.558859,1.5052682,6.658790405892493e-31,3.6465957640996717e-29
21120,Neural/Progenitor,CISH,11.437916,2.1122334,2.7029962102930282e-30,1.453825818821893e-28
21121,Neural/Progenitor,RSPO3,11.334844,3.9740286,8.818950164249342e-30,4.502148795715088e-28
21122,Neural/Progenitor,PXDNL,10.304217,6.3032103,6.743843522718234e-25,3.077644953095049e-23
21124,Neural/Progenitor,MLLT4,9.888703,1.5199006,4.660239362211482e-23,1.9495334665251364e-21
21126,Neural/Progenitor,BCL2,9.649941,2.3742764,4.918363864250245e-22,2.0019070215029374e-20
21127,Neural/Progenitor,AP3M2,9.567254,1.703603,1.0978227085577409e-21,4.350844734441995e-20
21128,Neural/Progenitor,NAF1,9.298245,1.6764642,1.427821584925618e-20,5.244632455848733e-19
21129,Neural/Progenitor,COL4A1,9.247575,2.3880894,2.296441585940554e-20,8.333592839581868e-19
21130,Neural/Progenitor,MAGEH1,9.194288,1.8651114,3.7748517173033424e-20,1.3068796979905365e-18
21132,Neural/Progenitor,SATB1,8.519066,1.5413498,1.6084519434315404e-17,5.099639214332421e-16
21133,Neural/Progenitor,ZNF10,8.413762,1.8266377,3.97064258846846e-17,1.2203648445374493e-15
21136,Neural/Progenitor,LXN,7.774934,1.0887791,7.548692449564262e-15,2.085932262209868e-13
21138,Neural/Progenitor,UBD,7.7115393,1.9131889,1.2430915529547796e-14,3.31344403318566e-13
21139,Neural/Progenitor,TAF4B,7.5732346,1.6804684,3.6404361678069984e-14,9.452580808133345e-13
21141,Neural/Progenitor,GADD45G,7.110035,2.4310393,1.160136745375714e-12,2.7954655016573203e-11
21142,Neural/Progenitor,TUBB4A,6.834064,3.9341621,8.254207003650717e-12,1.8416052959256267e-10
21143,Neural/Progenitor,PRR27,6.65582,3.4890337,2.8172520608324683e-11,6.148958845816953e-10
21145,Neural/Progenitor,PTN,6.4296355,1.5637352,1.2791034979405117e-10,2.620856963127089e-09
21148,Neural/Progenitor,SPON2,6.289892,1.3815662,3.1768618259636656e-10,6.173359883743587e-09
21149,Neural/Progenitor,PLA2G7,5.8376465,1.0092348,5.294328885297156e-09,9.54881353444014e-08
21150,Neural/Progenitor,SEPT4,5.831808,2.1449451,5.482999045447239e-09,9.83023400290898e-08
21151,Neural/Progenitor,RIC3,5.805599,1.658258,6.413612673519561e-09,1.136341257214172e-07
21154,Neural/Progenitor,COL22A1,5.5701456,4.3834176,2.545266786331796e-08,4.380767748817926e-07
21156,Neural/Progenitor,APBA2,5.475973,2.2440798,4.3511362549542834e-08,7.280901333290168e-07
21158,Neural/Progenitor,CACNA1C-AS1,5.2322035,5.869278,1.6750112702281456e-07,2.627673930170403e-06
21159,Neural/Progenitor,C10orf10,5.1161227,1.183925,3.11880019621104e-07,4.744356662114976e-06
21161,Neural/Progenitor,FAAH2,4.9942265,1.4164866,5.907204255391192e-07,8.637135542348675e-06
21163,Neural/Progenitor,ACTG2,4.8964615,1.3947622,9.7577645973396e-07,1.3798303740463322e-05
21164,Neural/Progenitor,DAPP1,4.835106,1.3205495,1.3307480706108051e-06,1.8575927814367776e-05
21165,Neural/Progenitor,ITGBL1,4.7848964,3.294665,1.710754686528992e-06,2.3636665668923505e-05
21168,Neural/Progenitor,ATP8A1,4.3790445,1.4720773,1.1920072090413831e-05,0.0001534327228048
21169,Neural/Progenitor,RP11-25K19.1,4.3040113,3.4746182,1.677330398911298e-05,0.0002131695848742
21170,Neural/Progenitor,CD8A,4.2802954,2.3961687,1.8664556336744525e-05,0.0002362085869171
21173,Neural/Progenitor,KLRG1,4.1631837,3.553907,3.138407344952198e-05,0.0003827078106476
21174,Neural/Progenitor,C2orf82,4.0068245,2.256965,6.154051786721418e-05,0.0007297639362836
21175,Neural/Progenitor,SYTL3,3.979962,1.7271677,6.892622173046646e-05,0.0008078045908644
21176,Neural/Progenitor,MANEA-AS1,3.8725893,2.28649,0.0001076851385723,0.0012193520202257
21179,Neural/Progenitor,MT1G,3.6770754,1.3266493,0.0002359234219565,0.0025109588230851
21180,Neural/Progenitor,APOLD1,3.6724443,2.254546,0.0002402414603172,0.0025479129523791
21185,Neural/Progenitor,RP11-290D2.6,3.4151514,1.153461,0.0006374660190334,0.0062542268707779
21186,Neural/Progenitor,CCDC74A,3.2865932,1.0103287,0.001014072235016,0.0097896973457321
24096,Stem-like,DLK1,22.26121,6.4518914,8.784573447708171e-110,2.6459135224497017e-106
24097,Stem-like,CD24,18.29638,4.295079,8.843328150836476e-75,1.3318052195159733e-71
24098,Stem-like,FOS,16.343815,2.8091784,4.8144010461976396e-60,4.83365865038243e-57
24099,Stem-like,C6orf203,16.274904,2.7919073,1.4875381982876732e-59,1.1201162633106177e-56
24100,Stem-like,RP11-206M11.7,15.668147,3.0308056,2.4975482132794147e-55,1.5045230436795194e-52
24101,Stem-like,BAMBI,15.406856,2.7724936,1.4720246609766774e-53,7.389563798102923e-51
24102,Stem-like,FABP7,15.229228,2.8734312,2.262460732267614e-52,9.735045322271505e-50
24103,Stem-like,MT-CO2,15.042678,2.1263254,3.85629346600089e-51,1.4518944899493352e-48
24104,Stem-like,MUCL1,14.806754,4.0090137,1.324859499813119e-49,4.433863126041239e-47
24105,Stem-like,TMC5,14.729071,2.6556509,4.194369042687334e-49,1.263343955657425e-46
24106,Stem-like,LINC01285,14.4251,2.887692,3.5974399618468507e-47,9.85044469552974e-45
24107,Stem-like,TFF3,13.297865,2.3503933,2.381730823094741e-40,5.978144365967801e-38
24108,Stem-like,APOD,12.794874,2.6430852,1.7513554918220108e-37,4.0577559548983817e-35
24109,Stem-like,ZFP36,11.775501,1.8461782,5.220565157926952e-32,1.1231673039768557e-29
24110,Stem-like,MT-ND4L,11.521717,2.5876524,1.0254684015833688e-30,1.9304442659806918e-28
24111,Stem-like,FOXA1,11.003314,2.4567306,3.683427725231783e-28,6.526167240234193e-26
24112,Stem-like,AZGP1,10.596981,1.7401159,3.077559358731793e-26,4.8787414676316656e-24
24113,Stem-like,IGKV3-15,10.218078,1.5963964,1.6457211536940884e-24,2.360434340441236e-22
24114,Stem-like,EGLN3,10.0282,1.5716801,1.1458657997179997e-23,1.5687944494320977e-21
24115,Stem-like,IGFBP5,9.981136,1.8216779,1.843439572187888e-23,2.4141043440999643e-21
24116,Stem-like,SCD,9.181849,1.4414058,4.237547873373114e-20,5.105397677839928e-18
24117,Stem-like,MALAT1,9.083252,1.7506679,1.0537824319710696e-19,1.1755528463321708e-17
24118,Stem-like,ANXA2R,8.984353,2.3927379,2.6026020014377867e-19,2.799656152975219e-17
24119,Stem-like,IGKV3-20,8.886115,1.2490507,6.3283064239250825e-19,6.572709982366326e-17
24120,Stem-like,JUNB,8.447608,1.1622573,2.973308654178612e-17,2.9852018887953267e-15
24121,Stem-like,RND1,8.436609,2.28973,3.2667724715149475e-17,3.174038285226782e-15
24123,Stem-like,PDLIM3,8.3251705,1.9769142,8.420718091517664e-17,7.685819058076121e-15
24124,Stem-like,HIST1H4C,8.0094185,1.3101436,1.1525226377741131e-15,9.918280528501796e-14
24125,Stem-like,IGKV4-1,7.9257812,1.2083819,2.267162168277839e-15,1.896859014125792e-13
24126,Stem-like,EDN1,7.9048963,1.7966106,2.6815702833710786e-15,2.182943160409105e-13
24127,Stem-like,TDO2,7.8636894,2.014049,3.729813212226872e-15,2.956367735586142e-13
24128,Stem-like,SLPI,7.6746917,1.1840554,1.6581695616912223e-14,1.189144457098562e-12
24129,Stem-like,SFN,7.2961326,1.1519434,2.961575669823471e-13,2.0744804459321612e-11
24130,Stem-like,IGKV1-9,7.043778,1.0591894,1.8709643348110087e-12,1.280760131011536e-10
24131,Stem-like,AKT1,6.921258,1.3277156,4.476509071614199e-12,2.931140287761297e-10
24132,Stem-like,IGKV3-11,6.749598,1.0156341,1.4825547884939578e-11,9.500968133922982e-10
24133,Stem-like,BATF,6.704335,1.3651946,2.023253623766029e-11,1.2695916489131834e-09
24134,Stem-like,DNAJA4,6.504613,1.8933098,7.789368576949378e-11,4.6003094419159854e-09
24135,Stem-like,TSKU,6.3601904,1.3885674,2.0150391531783536e-10,1.1671726787256157e-08
24136,Stem-like,DEFB1,6.1025147,1.0291661,1.044124524863437e-09,5.718005579797586e-08
24137,Stem-like,DUSP10,6.091103,2.1213007,1.1213546694738703e-09,6.031286186527317e-08
24140,Stem-like,PEG10,5.532909,1.3339524,3.149629570002951e-08,1.5058228991823632e-06
24141,Stem-like,IL20,5.164084,2.9630947,2.416190296860146e-07,1.0862037573347405e-05
24142,Stem-like,IGHV6-1,5.025876,1.0801361,5.011391131980015e-07,2.125959167538564e-05
24143,Stem-like,HIST1H1E,4.8539,1.2968413,1.2105678936655229e-06,4.927338507730479e-05
24150,Stem-like,CLEC11A,4.231002,1.4633048,2.326526718662869e-05,0.0007299477579804
24151,Stem-like,TNIK,4.1106267,1.3304826,3.945864306481288e-05,0.0011538779894292
24152,Stem-like,TSPAN8,3.9593296,1.932074,7.51604471219421e-05,0.0021157314647784
24154,Stem-like,RASL11A,3.874084,1.7275941,0.000107026506426,0.0029041787149117
24156,Stem-like,ERBB2,3.7148533,1.0536585,0.0002033215482133,0.0053252565497264
24157,Stem-like,TFF1,3.577663,1.9414176,0.0003466801412607,0.0084894356542888
27108,Secretory/Apocrine,SCGB1B2P,20.682364,11.048241,4.993297415237282e-95,1.5039811814694694e-91
27109,Secretory/Apocrine,MUCL1,16.580069,5.3080053,9.71173343894041e-62,1.4625870559044258e-58
27110,Secretory/Apocrine,TFF3,15.091071,3.4361725,1.8540791717089664e-51,1.8614954883958024e-48
27111,Secretory/Apocrine,RP11-206M11.7,14.18476,2.9971757,1.1385476699301127e-45,8.573263954573748e-43
27112,Secretory/Apocrine,AZGP1,14.122405,2.6617446,2.76393986164209e-45,1.664997372653195e-42
27113,Secretory/Apocrine,SOD3,13.060936,3.6450572,5.504689694130381e-39,2.763354226453452e-36
27114,Secretory/Apocrine,TMC5,12.940244,2.5344841,2.667823094839301e-38,1.1479261659508534e-35
27115,Secretory/Apocrine,MT-CO2,12.414883,1.9991422,2.1700474443363085e-35,8.170228627926202e-33
27116,Secretory/Apocrine,SCD,11.992537,2.4762287,3.888141490753525e-33,1.3012313522388464e-30
27117,Secretory/Apocrine,CRISP3,10.885347,3.712917,1.3538142210994032e-27,4.0776884339514026e-25
27118,Secretory/Apocrine,CD24,9.854358,2.692101,6.56350119431018e-23,1.520712738250943e-20
27119,Secretory/Apocrine,IGKV3-15,9.654385,1.65462,4.7097918260351695e-22,9.457261986678624e-20
27120,Secretory/Apocrine,MT-ND4L,9.536268,2.4591131,1.480649861820954e-21,2.787323364877946e-19
27121,Secretory/Apocrine,IGKV3-20,9.305631,1.4961306,1.3319899776142304e-20,2.3599728309259188e-18
27122,Secretory/Apocrine,FOXA1,9.270859,2.3049839,1.8465374119124335e-20,3.089872602600139e-18
27123,Secretory/Apocrine,EGLN3,9.25039,1.6153711,2.2367417058636794e-20,3.5458242200323176e-18
27124,Secretory/Apocrine,LINC01285,9.208304,2.0618916,3.3131666175176743e-20,4.989628925981616e-18
27125,Secretory/Apocrine,APOD,9.171018,2.4725316,4.685751591046999e-20,6.720706567730268e-18
27126,Secretory/Apocrine,IGFBP5,8.608078,1.8727778,7.429556403353843e-18,1.0171738130409896e-15
27127,Secretory/Apocrine,BATF,8.422915,1.9806417,3.672291792722193e-17,4.809105599860541e-15
27128,Secretory/Apocrine,HILPDA,8.0880375,1.5204864,6.063376450876258e-16,7.305155948015717e-14
27129,Secretory/Apocrine,ZG16B,8.026817,1.3175485,1.0003380207878628e-15,1.158853122543478e-13
27130,Secretory/Apocrine,IGKV1-9,7.54644,1.4537119,4.4731660378920034e-14,4.990065224492857e-12
27131,Secretory/Apocrine,C6orf203,7.5277967,1.4787319,5.1603692974488674e-14,5.551082972827138e-12
27132,Secretory/Apocrine,LTF,7.497777,2.3496778,6.490927741978835e-14,6.741611847875949e-12
27133,Secretory/Apocrine,MALAT1,7.4137735,1.6462209,1.227553276090134e-13,1.1927066024462853e-11
27134,Secretory/Apocrine,IGKV4-1,7.067826,1.2667067,1.5737970898846686e-12,1.436447525676552e-10
27135,Secretory/Apocrine,RCAN1,6.9821057,2.251582,2.907882755871928e-12,2.5760420178488957e-10
27136,Secretory/Apocrine,EDN1,6.8152337,1.5619947,9.411052308384142e-12,7.873913764681398e-10
27137,Secretory/Apocrine,CYP4Z1,6.6999383,2.5505555,2.0850735793047427e-11,1.697362600234023e-09
27138,Secretory/Apocrine,PCSK1N,6.4456596,2.8485465,1.1509855376342808e-10,9.123074840406458e-09
27139,Secretory/Apocrine,SFN,6.4160233,1.0535628,1.3987996994994584e-10,1.08030376792112e-08
27140,Secretory/Apocrine,LDLRAD4,6.3212724,2.0199394,2.5941792310754743e-10,1.9534169609998323e-08
27141,Secretory/Apocrine,CCL28,6.294641,1.7779123,3.0811172505018615e-10,2.2634939411003922e-08
27142,Secretory/Apocrine,FABP7,6.2519574,1.8741236,4.0534012878991405e-10,2.9068677807505268e-08
27143,Secretory/Apocrine,AKT1,6.151672,1.38345,7.667043210506756e-10,5.3704963139642674e-08
27144,Secretory/Apocrine,SLPI,5.852195,1.0014446,4.851276947422318e-09,3.320919583099096e-07
27145,Secretory/Apocrine,SERHL2,5.4800143,2.357752,4.2529119721776684e-08,2.614238951061048e-06
27147,Secretory/Apocrine,IGHG1,5.3943553,1.1001736,6.876997944072239e-08,4.061474079910899e-06
27148,Secretory/Apocrine,PSORS1C2,5.3388386,2.971682,9.354376557966909e-08,5.316109847659683e-06
27149,Secretory/Apocrine,ANKRD30A,5.2223473,5.0992117,1.7666906684340257e-07,9.66901658742831e-06
27150,Secretory/Apocrine,SCGB2A2,5.2196336,2.4858685,1.7927732378660017e-07,9.66901658742831e-06
27151,Secretory/Apocrine,BAMBI,5.2159233,1.0678288,1.8290372919470201e-07,9.66901658742831e-06
27153,Secretory/Apocrine,TDO2,5.09333,1.7561795,3.518284991202733e-07,1.7961143039834964e-05
27154,Secretory/Apocrine,SPTSSB,4.9967546,1.6775213,5.83031424746516e-07,2.832404276349204e-05
27156,Secretory/Apocrine,SEMA3C,4.921169,1.3963594,8.60289089175362e-07,4.048735525931548e-05
27157,Secretory/Apocrine,VWA1,4.7574553,1.6785688,1.9604860746569475e-06,8.81340904009959e-05
27158,Secretory/Apocrine,CYP4B1,4.6895504,3.111741,2.738057028570732e-06,0.0001212798201478
27159,Secretory/Apocrine,ERBB2,4.6809955,1.2161168,2.854852811079249e-06,0.0001246205314053
27162,Secretory/Apocrine,IGHV6-1,4.588805,1.323418,4.457904426958977e-06,0.0001814487585675
27163,Secretory/Apocrine,IGLV1-40,4.56777,1.0933323,4.929409875270655e-06,0.0001979651005908
27164,Secretory/Apocrine,HPGD,4.5487275,1.9187317,5.397123949603261e-06,0.0002138965438974
27165,Secretory/Apocrine,PDLIM3,4.5210385,1.238085,6.153704180261152e-06,0.0002407137271551
27166,Secretory/Apocrine,DNAJA4,4.415509,1.51799,1.007724634939461e-05,0.0003850833775079
27169,Secretory/Apocrine,GPX3,3.9299653,1.5920783,8.495817438026818e-05,0.0027184614945809
27170,Secretory/Apocrine,RASL11A,3.9184816,2.3049347,8.910853018045744e-05,0.0027957801344118
27171,Secretory/Apocrine,SCGB2B2,3.8900716,4.1353803,0.0001002146090672,0.0031118185825829
27172,Secretory/Apocrine,CLEC11A,3.8383574,1.425709,0.0001238601160488,0.0038068027503986
27173,Secretory/Apocrine,CX3CL1,3.7798052,1.5344436,0.0001569511751656,0.0047751206020092
27176,Secretory/Apocrine,TIAM1,3.742058,1.8701038,0.0001825193090087,0.0052860399878309
27177,Secretory/Apocrine,SLC40A1,3.73013,1.1866945,0.0001913810624866,0.0054899024781894
27178,Secretory/Apocrine,CH17-224D4.2,3.7206547,1.5119078,0.0001987068668496,0.0056462743674636
27179,Secretory/Apocrine,SCGB1D2,3.68809,2.1037421,0.0002259437331191,0.0063602105061207
